,name,argument,clause_id
1227,39.txt,"The burden of proof remained throughout on the
prosecution.",5d4b6fa63e582511aa1cd800
1228,39.txt,"As regards the denial of access by the applicant to his solicitor
for 48 hours, the Government contend that this delay did not
disadvantage the applicant in the conduct of his defence and",5d4b6fdf3e582511aa1cd801
1229,39.txt,"Since
the police have similar powers to delay access in England and Wales,",5d4b70143e582511aa1cd803
1230,39.txt,"The difference in this respect between the position in
England and Wales and that in Northern Ireland, based as it was solely
on the geographical location at which a person was arrested and
detained,",5d4b70d33e582511aa1cd808
1231,39.txt,"Further, the denial
of access by the applicant to his solicitor for 48 hours and the
discriminatory practice of not permitting solicitors to be present at
any stage while a person arrested under prevention of terrorism
provisions is being interviewed,",5d4b71ac3e582511aa1cd80f
1232,39.txt,"The discriminatory element derives, inter alia, from the
fact that in England and Wales, contrary to the practice in Northern
Ireland, all detained persons, including those detained under
prevention of terrorism legislation, are permitted to have their legal
representative present during the police interviews.",5d4b71c93e582511aa1cd811
1233,39.txt,"It considers that the applicant's complaints raise serious
issues of fact and law under the Convention, the determination of which
should depend on an examination of the merits.",5d4b71fa3e582511aa1cd812
1234,39.txt,"As regards the refusal of permission to the applicant's solicitor
to be present during his interviews with the police",5f8faf3fbf181507836f9ae9
1235,39.txt,"The applicant submits that the 1988 Order, which permits
inferences to be drawn from the failure of an accused to answer police
questions or to give evidence, and the reliance placed upon it by the
trial judge in the instant case,",5f8fb2debf181507836f9aeb
1236,39.txt,"The very strong inferences drawn by the trial judge
in the applicant's case played a crucial role in his conviction.",5d4b712b3e582511aa1cd80c
1237,39.txt,"It is
submitted that it is a generally recognised principle of international
law that an accused person cannot be required to incriminate himself,
that Article 6 (Art. 6) of the Convention enshrines this principle, and
that the drawing of an incriminating inference from an accused's
failure to give evidence infringes his right to a fair trial.
",5d4b71403e582511aa1cd80d
1238,39.txt,"The applicant also submits that the drawing of an incriminating
inference from the failure of an accused person to give evidence has
the effect of placing the burden of proof on an accused and is
manifestly inconsistent with the presumption of innocence guaranteed
in Article 6 para. 2 (Art. 6-2) of the Convention.",5d4b71543e582511aa1cd80e
1239,42.txt,"They submit in particular
that the applicant did not bring private prosecution proceedings
against the police officers concerned for insult within the meaning of
S. 115 of the Penal Code.",5d4b68af3e582511aa1cd7ce
1240,42.txt,"They further consider that she failed
properly to reason her constitutional complaint as regards the alleged
insults so as to enable the Constitutional Court to assume its
competence to entertain this complaint.",5d4b68d93e582511aa1cd7cf
1241,42.txt,"The applicant considers that her ill-treatment amounted to bodily
assault which had to be prosecuted ex officio and",5d4b691f3e582511aa1cd7d0
1242,42.txt,"The Commission observes that the basis of the rule of exhaustion
of domestic remedies under Article 26 (Art. 26) of the Convention is
that, before proceedings are brought in an international court, the
state made answerable must have had an opportunity to redress the
alleged damage by domestic means within the framework of its own legal
system (cf. No. 5964/72, Dec. 29.9.75, D.R. 3 p. 57).",5d4b69513e582511aa1cd7d2
1243,42.txt,"In respect of
alleged ill-treatment contrary to Article 3 (Art. 3) of the Convention,
the Commission has held that raising criminal charges against the
officials concerned or filing a civil action for compensation are
effective remedies to be exhausted pursuant to Article 26 (Art. 26)
(No. 11208/84, Dec. 4.3.86, D.R. 46 p. 182; No. 10078/82, Dec.
13.12.84, D.R. 41 p. 103; No. 5964/72, Dec. 29.9.75, D.R. 3 p. 57).",5d4b69683e582511aa1cd7d3
1244,42.txt," In the present case, the applicant did not bring private
prosecution proceedings against the police officers concerned for
insult, or, assuming that the alleged acts had to be prosecuted ex
officio, lay any criminal charges against the police officers
requesting their prosecution.",5d4b69d93e582511aa1cd7d5
1245,42.txt," In this context, the Commission had
regard to the criminal proceedings instituted against three police
officers upon accusations of ill-treatment raised by the applicant's
husband, which the applicant's husband joined as a private party
claiming compensation.",5d4b69f43e582511aa1cd7d6
1246,42.txt,"In the course of these proceedings, the
allegations of the applicant's husband were carefully examined at two
court levels.
",5d4b6a053e582511aa1cd7d7
1247,42.txt," The applicant did not institute civil proceedings either, with
a view to claiming compensation in particular as regards the alleged
detrimental consequences of the events in question.",5d4b6a183e582511aa1cd7d8
1248,42.txt,"The
competence of the Constitutional Court to receive complaints about the
violation of constitutionally guaranteed rights is limited under S. 144
para. 1 of the Federal Constitution to formal decisions of
administrative authorities or the exercise of direct administrative
authority and coercion against a particular individual.",5d4b6a733e582511aa1cd7da
1249,42.txt," The
Constitutional Court, in its decision of 28 November 1989, declared the
applicant's complaint about the alleged insults committed by police
officers in the course of her detention inadmissible in accordance with
its constant case-law, according to which mere insults as such did not
amount to an administrative act relating to the exercise of direct
administrative authority and coercion, even if such insulting remarks
were allegedly made in the course of an official act.",5d4b6a8a3e582511aa1cd7db
1250,42.txt,"    In these circumstances, the Commission finds that the applicant's
complaint to the Constitutional Court about ill-treatment does not
constitute an effective and sufficient remedy for the purposes of
exhaustion of domestic remedies, as required by Article 26 (Art. 26)
of the Convention.",5d4b6aca3e582511aa1cd7dd
1251,42.txt,"The applicant's submissions do not disclose any special
circumstance which might have absolved her according to the generally
recognised rules of international law from exhausting the effective
domestic remedies at her disposal.
",5d4b6ade3e582511aa1cd7de
1252,42.txt,"The Commission refers to its above findings that under Austrian
law, the applicant could have brought criminal charges against the
police officers concerned, or filed a civil action for compensation as
regards the alleged detrimental consequences of the events for her
health.",5f8fb6b6bf181507836f9aed
1253,34.txt,"The Commission first recalls that the guarantees in paras. 2 and
3 (Art. 6-2, 6-3)are specific aspects of the right to a fair trial set
forth in para. 1 (Art. 6-1)",5d4baaae3e582511aa1cd8ea
